CookerStat, GenerateAssetRegistry=0.023525, Initialize=0.118177, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_0, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=9.641383, FlushAsyncLoading=0.010241, FlushStreamingFunc=0.061162, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.949275, TagPackageExports=12.840420, BeginCacheForCookedPlatformData=0.003044, SerializeImports=16.131889, GatherLocalizableTextData=44.174015, MarkNames=0.127032, SerializeSummary=0.017714, SerializeNames=0.325188, SerializeGatherableTextData=0.395209, BuildExportMap=0.253510, SortExportsNonSeekfree=4.142776, SortExportsSeekfreeConstructor=0.055905, SortExportsSeekfreeInner=17.936346, SortExportsSeekfree=0.004426, BuildDependencyMap=0.209782, SerializeImportMap=0.019372, SerializeExportMap=0.148620, SerializeDependencyMap=0.031274, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=2.843402, SerializeExports=25.989697, SerializeBulkData=0.020757, MoveFile=3.976721, UnaccountedTime=1.453526, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_44, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.962653, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.064760, BlockTillAllRequestsFinished=0.007194, ResetLoadersForSaveUnMarkAllObjects=0.263475, TagPackageExports=23.830441, BeginCacheForCookedPlatformData=0.006087, SerializeImports=25.826965, GatherLocalizableTextData=58.107624, MarkNames=0.154428, SerializeSummary=0.019375, SerializeNames=0.368915, SerializeGatherableTextData=0.462461, BuildExportMap=0.291701, SortExportsNonSeekfree=5.866695, SortExportsSeekfreeConstructor=0.057843, SortExportsSeekfreeInner=30.681833, SortExportsSeekfree=0.006367, BuildDependencyMap=0.337921, SerializeImportMap=0.020202, SerializeExportMap=0.203140, SerializeDependencyMap=0.043452, SerializeStringAssetReferenceMap=0.002764, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.089918, SerializeExports=40.524418, SerializeBulkData=0.009410, MoveFile=4.674427, UnaccountedTime=1.487568, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_45, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=10.526728, FlushAsyncLoading=0.014115, FlushStreamingFunc=0.072233, BlockTillAllRequestsFinished=0.008028, ResetLoadersForSaveUnMarkAllObjects=0.285611, TagPackageExports=25.508694, BeginCacheForCookedPlatformData=0.006087, SerializeImports=28.265472, GatherLocalizableTextData=60.023060, MarkNames=0.148341, SerializeSummary=0.017159, SerializeNames=0.371408, SerializeGatherableTextData=0.492904, BuildExportMap=0.309691, SortExportsNonSeekfree=6.329432, SortExportsSeekfreeConstructor=0.065871, SortExportsSeekfreeInner=32.400215, SortExportsSeekfree=0.006922, BuildDependencyMap=1.047246, SerializeImportMap=0.020482, SerializeExportMap=0.203967, SerializeDependencyMap=0.044279, SerializeStringAssetReferenceMap=0.003047, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.092682, SerializeExports=41.374897, SerializeBulkData=0.008855, MoveFile=4.105415, UnaccountedTime=1.504727, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_46, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/Maps/ThirdPersonExampleMap.umap, AutoPackageBackupDelegate=18.716246, FlushAsyncLoading=0.012733, FlushStreamingFunc=0.059500, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=142.509094, TagPackageExports=16.279123, BeginCacheForCookedPlatformData=0.004429, SerializeImports=18.166330, GatherLocalizableTextData=25.647074, MarkNames=0.124816, SerializeSummary=0.017159, SerializeNames=0.619657, SerializeGatherableTextData=0.174358, BuildExportMap=0.534970, SortExportsNonSeekfree=3.360663, SortExportsSeekfreeConstructor=0.049815, SortExportsSeekfreeInner=68.235550, SortExportsSeekfree=0.006922, BuildDependencyMap=0.261534, SerializeImportMap=0.083305, SerializeExportMap=0.098523, SerializeDependencyMap=0.025738, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.173571, SerializeExports=27.213238, SerializeBulkData=111.020248, MoveFile=4.492320, UnaccountedTime=1.400668, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_47, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.552774, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.084136, BlockTillAllRequestsFinished=0.006918, ResetLoadersForSaveUnMarkAllObjects=1.084056, TagPackageExports=24.759792, BeginCacheForCookedPlatformData=0.004981, SerializeImports=29.013266, GatherLocalizableTextData=60.447884, MarkNames=0.144467, SerializeSummary=0.016607, SerializeNames=0.366978, SerializeGatherableTextData=0.477407, BuildExportMap=0.309691, SortExportsNonSeekfree=6.247788, SortExportsSeekfreeConstructor=0.059225, SortExportsSeekfreeInner=32.578728, SortExportsSeekfree=0.007194, BuildDependencyMap=0.325192, SerializeImportMap=0.022694, SerializeExportMap=0.220574, SerializeDependencyMap=0.044834, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.825536, SerializeExports=44.396805, SerializeBulkData=0.010516, MoveFile=4.043974, UnaccountedTime=1.521885, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_48, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.553605, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.102952, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.234690, TagPackageExports=25.630192, BeginCacheForCookedPlatformData=0.004981, SerializeImports=27.827087, GatherLocalizableTextData=59.051365, MarkNames=0.150003, SerializeSummary=0.020757, SerializeNames=0.330724, SerializeGatherableTextData=0.476301, BuildExportMap=0.289485, SortExportsNonSeekfree=6.231740, SortExportsSeekfreeConstructor=0.057012, SortExportsSeekfreeInner=32.837494, SortExportsSeekfree=0.009131, BuildDependencyMap=0.378329, SerializeImportMap=0.020757, SerializeExportMap=0.209782, SerializeDependencyMap=0.045944, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.130874, SerializeExports=44.425869, SerializeBulkData=0.009686, MoveFile=3.982533, UnaccountedTime=1.402881, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_49, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.494105, FlushAsyncLoading=0.002764, FlushStreamingFunc=0.096865, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=0.251573, TagPackageExports=25.440060, BeginCacheForCookedPlatformData=0.006087, SerializeImports=28.592598, GatherLocalizableTextData=60.817905, MarkNames=0.149447, SerializeSummary=0.021864, SerializeNames=0.349268, SerializeGatherableTextData=0.487644, BuildExportMap=0.317443, SortExportsNonSeekfree=6.144557, SortExportsSeekfreeConstructor=0.052862, SortExportsSeekfreeInner=31.957407, SortExportsSeekfree=0.017159, BuildDependencyMap=0.339027, SerializeImportMap=0.024907, SerializeExportMap=0.211719, SerializeDependencyMap=0.062268, SerializeStringAssetReferenceMap=0.004429, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.907731, SerializeExports=44.498653, SerializeBulkData=0.011902, MoveFile=4.639279, UnaccountedTime=1.498085, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_50, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.733496, FlushAsyncLoading=0.003874, FlushStreamingFunc=0.107381, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.256829, TagPackageExports=23.884684, BeginCacheForCookedPlatformData=0.004429, SerializeImports=27.835112, GatherLocalizableTextData=58.458275, MarkNames=0.160519, SerializeSummary=0.015497, SerializeNames=0.320483, SerializeGatherableTextData=0.473533, BuildExportMap=0.285059, SortExportsNonSeekfree=6.042991, SortExportsSeekfreeConstructor=0.058394, SortExportsSeekfreeInner=31.909529, SortExportsSeekfree=0.006367, BuildDependencyMap=0.345394, SerializeImportMap=0.020757, SerializeExportMap=0.194006, SerializeDependencyMap=0.045665, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=3.989730, SerializeExports=44.706219, SerializeBulkData=0.008855, MoveFile=4.314091, UnaccountedTime=1.467641, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_51, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.489400, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.079155, BlockTillAllRequestsFinished=0.004981, ResetLoadersForSaveUnMarkAllObjects=0.229433, TagPackageExports=25.530834, BeginCacheForCookedPlatformData=0.005256, SerializeImports=29.118988, GatherLocalizableTextData=60.537273, MarkNames=0.162732, SerializeSummary=0.016607, SerializeNames=0.306368, SerializeGatherableTextData=0.484049, BuildExportMap=0.308309, SortExportsNonSeekfree=6.235887, SortExportsSeekfreeConstructor=0.055354, SortExportsSeekfreeInner=32.988049, SortExportsSeekfree=0.007473, BuildDependencyMap=0.358399, SerializeImportMap=0.021588, SerializeExportMap=0.206184, SerializeDependencyMap=0.041239, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.912440, SerializeExports=43.793198, SerializeBulkData=0.008300, MoveFile=3.516752, UnaccountedTime=1.624562, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_52, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=10.467783, FlushAsyncLoading=0.013560, FlushStreamingFunc=0.069741, BlockTillAllRequestsFinished=0.008028, ResetLoadersForSaveUnMarkAllObjects=0.306368, TagPackageExports=26.160456, BeginCacheForCookedPlatformData=0.007473, SerializeImports=28.836697, GatherLocalizableTextData=60.840599, MarkNames=0.161070, SerializeSummary=0.019375, SerializeNames=0.330724, SerializeGatherableTextData=0.472147, BuildExportMap=0.288658, SortExportsNonSeekfree=6.365135, SortExportsSeekfreeConstructor=0.068359, SortExportsSeekfreeInner=32.546902, SortExportsSeekfree=0.005536, BuildDependencyMap=1.091804, SerializeImportMap=0.020478, SerializeExportMap=0.204246, SerializeDependencyMap=0.044279, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.234105, SerializeExports=46.277370, SerializeBulkData=0.021588, MoveFile=3.909193, UnaccountedTime=1.510818, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_53, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.579619, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.060886, BlockTillAllRequestsFinished=0.005536, ResetLoadersForSaveUnMarkAllObjects=0.232197, TagPackageExports=24.613663, BeginCacheForCookedPlatformData=0.005536, SerializeImports=28.611139, GatherLocalizableTextData=58.953945, MarkNames=0.156369, SerializeSummary=0.015222, SerializeNames=0.347883, SerializeGatherableTextData=0.496503, BuildExportMap=0.318825, SortExportsNonSeekfree=6.303419, SortExportsSeekfreeConstructor=0.056457, SortExportsSeekfreeInner=32.339611, SortExportsSeekfree=0.007194, BuildDependencyMap=0.354804, SerializeImportMap=0.024352, SerializeExportMap=0.209231, SerializeDependencyMap=0.042070, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.056979, SerializeExports=45.243404, SerializeBulkData=0.010796, MoveFile=3.918048, UnaccountedTime=0.369471, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_54, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.804071, FlushAsyncLoading=0.003595, FlushStreamingFunc=0.065040, BlockTillAllRequestsFinished=0.006087, ResetLoadersForSaveUnMarkAllObjects=0.224173, TagPackageExports=25.151123, BeginCacheForCookedPlatformData=0.005260, SerializeImports=28.908375, GatherLocalizableTextData=61.413765, MarkNames=0.177123, SerializeSummary=0.018265, SerializeNames=0.351205, SerializeGatherableTextData=0.489861, BuildExportMap=0.313841, SortExportsNonSeekfree=6.444011, SortExportsSeekfreeConstructor=0.056181, SortExportsSeekfreeInner=31.898182, SortExportsSeekfree=0.006642, BuildDependencyMap=0.313289, SerializeImportMap=0.020757, SerializeExportMap=0.210889, SerializeDependencyMap=0.045665, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.720922, SerializeExports=43.859344, SerializeBulkData=0.009131, MoveFile=4.011869, UnaccountedTime=1.493383, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_55, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.476667, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.087179, BlockTillAllRequestsFinished=0.004429, ResetLoadersForSaveUnMarkAllObjects=0.220295, TagPackageExports=25.075014, BeginCacheForCookedPlatformData=0.005256, SerializeImports=29.077198, GatherLocalizableTextData=61.667549, MarkNames=0.190411, SerializeSummary=0.015773, SerializeNames=0.343733, SerializeGatherableTextData=0.500102, BuildExportMap=0.320759, SortExportsNonSeekfree=6.451759, SortExportsSeekfreeConstructor=0.061717, SortExportsSeekfreeInner=33.371082, SortExportsSeekfree=0.006367, BuildDependencyMap=0.424270, SerializeImportMap=0.021309, SerializeExportMap=0.207290, SerializeDependencyMap=0.045944, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.901919, SerializeExports=44.185085, SerializeBulkData=0.008028, MoveFile=3.992498, UnaccountedTime=1.425575, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_56, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.752871, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.085518, BlockTillAllRequestsFinished=0.006091, ResetLoadersForSaveUnMarkAllObjects=0.244375, TagPackageExports=26.381031, BeginCacheForCookedPlatformData=0.005256, SerializeImports=29.691875, GatherLocalizableTextData=78.932205, MarkNames=0.216976, SerializeSummary=0.019651, SerializeNames=0.355355, SerializeGatherableTextData=0.695214, BuildExportMap=0.323251, SortExportsNonSeekfree=6.641339, SortExportsSeekfreeConstructor=0.062548, SortExportsSeekfreeInner=32.892014, SortExportsSeekfree=0.006091, BuildDependencyMap=1.054999, SerializeImportMap=0.022143, SerializeExportMap=0.224449, SerializeDependencyMap=0.044834, SerializeStringAssetReferenceMap=0.002217, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.289732, SerializeExports=46.647671, SerializeBulkData=0.008855, MoveFile=4.283369, UnaccountedTime=1.528528, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_57, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=7.003058, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.162456, BlockTillAllRequestsFinished=0.004154, ResetLoadersForSaveUnMarkAllObjects=0.257105, TagPackageExports=26.819967, BeginCacheForCookedPlatformData=0.004429, SerializeImports=28.963175, GatherLocalizableTextData=77.876373, MarkNames=0.155818, SerializeSummary=0.015773, SerializeNames=0.339858, SerializeGatherableTextData=0.621594, BuildExportMap=0.293087, SortExportsNonSeekfree=6.550838, SortExportsSeekfreeConstructor=0.055075, SortExportsSeekfreeInner=34.634480, SortExportsSeekfree=0.006091, BuildDependencyMap=1.193654, SerializeImportMap=0.019927, SerializeExportMap=0.218637, SerializeDependencyMap=0.044838, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.266765, SerializeExports=45.635292, SerializeBulkData=0.008304, MoveFile=4.056152, UnaccountedTime=1.511093, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_58, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.753147, FlushAsyncLoading=0.003044, FlushStreamingFunc=0.119008, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.247974, TagPackageExports=27.380404, BeginCacheForCookedPlatformData=0.005811, SerializeImports=30.245665, GatherLocalizableTextData=78.115494, MarkNames=0.156645, SerializeSummary=0.018269, SerializeNames=0.340410, SerializeGatherableTextData=0.698812, BuildExportMap=0.317715, SortExportsNonSeekfree=6.656285, SortExportsSeekfreeConstructor=0.055350, SortExportsSeekfreeInner=33.474590, SortExportsSeekfree=0.006363, BuildDependencyMap=1.061641, SerializeImportMap=0.032656, SerializeExportMap=0.215594, SerializeDependencyMap=0.045113, SerializeStringAssetReferenceMap=0.002213, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.314642, SerializeExports=47.266773, SerializeBulkData=0.008304, MoveFile=3.597844, UnaccountedTime=1.637571, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_59, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.644379, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.060055, BlockTillAllRequestsFinished=0.006922, ResetLoadersForSaveUnMarkAllObjects=0.241883, TagPackageExports=27.062134, BeginCacheForCookedPlatformData=0.006642, SerializeImports=29.846582, GatherLocalizableTextData=61.932961, MarkNames=0.169650, SerializeSummary=0.015777, SerializeNames=0.344288, SerializeGatherableTextData=0.486262, BuildExportMap=0.314947, SortExportsNonSeekfree=6.452314, SortExportsSeekfreeConstructor=0.054520, SortExportsSeekfreeInner=33.627911, SortExportsSeekfree=0.006091, BuildDependencyMap=1.297988, SerializeImportMap=0.021588, SerializeExportMap=0.215318, SerializeDependencyMap=0.049543, SerializeStringAssetReferenceMap=0.003044, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.404865, SerializeExports=47.313545, SerializeBulkData=0.009410, MoveFile=3.919430, UnaccountedTime=0.349544, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_60, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.499916, FlushAsyncLoading=0.003319, FlushStreamingFunc=0.101570, BlockTillAllRequestsFinished=0.005260, ResetLoadersForSaveUnMarkAllObjects=0.231367, TagPackageExports=26.792015, BeginCacheForCookedPlatformData=0.005536, SerializeImports=29.641506, GatherLocalizableTextData=62.096245, MarkNames=0.171036, SerializeSummary=0.017159, SerializeNames=0.330728, SerializeGatherableTextData=0.515319, BuildExportMap=0.317164, SortExportsNonSeekfree=6.538663, SortExportsSeekfreeConstructor=0.055075, SortExportsSeekfreeInner=33.860939, SortExportsSeekfree=0.006922, BuildDependencyMap=1.260072, SerializeImportMap=0.020757, SerializeExportMap=0.216700, SerializeDependencyMap=0.045113, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.373871, SerializeExports=46.727100, SerializeBulkData=0.009686, MoveFile=3.890097, UnaccountedTime=1.487568, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_61, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.625287, FlushAsyncLoading=0.002768, FlushStreamingFunc=0.130907, BlockTillAllRequestsFinished=0.006363, ResetLoadersForSaveUnMarkAllObjects=0.244379, TagPackageExports=26.419502, BeginCacheForCookedPlatformData=0.005811, SerializeImports=28.548315, GatherLocalizableTextData=145.810806, MarkNames=0.880364, SerializeSummary=0.020202, SerializeNames=0.347331, SerializeGatherableTextData=1.225479, BuildExportMap=0.326574, SortExportsNonSeekfree=6.368730, SortExportsSeekfreeConstructor=0.065316, SortExportsSeekfreeInner=33.930408, SortExportsSeekfree=0.007194, BuildDependencyMap=0.353422, SerializeImportMap=0.021864, SerializeExportMap=0.226665, SerializeDependencyMap=0.049263, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.323773, SerializeExports=44.910191, SerializeBulkData=0.009410, MoveFile=4.248220, UnaccountedTime=1.501683, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_62, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.851398, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.088006, BlockTillAllRequestsFinished=0.006642, ResetLoadersForSaveUnMarkAllObjects=0.260428, TagPackageExports=26.815817, BeginCacheForCookedPlatformData=0.006363, SerializeImports=31.400576, GatherLocalizableTextData=60.720486, MarkNames=0.194836, SerializeSummary=0.017159, SerializeNames=0.354804, SerializeGatherableTextData=0.505358, BuildExportMap=0.305817, SortExportsNonSeekfree=6.408032, SortExportsSeekfreeConstructor=0.055905, SortExportsSeekfreeInner=34.463444, SortExportsSeekfree=0.006642, BuildDependencyMap=1.153246, SerializeImportMap=0.023246, SerializeExportMap=0.219192, SerializeDependencyMap=0.044834, SerializeStringAssetReferenceMap=0.002768, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.259013, SerializeExports=45.652729, SerializeBulkData=0.009410, MoveFile=4.211135, UnaccountedTime=1.596887, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_63, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=10.894541, FlushAsyncLoading=0.014946, FlushStreamingFunc=0.079982, BlockTillAllRequestsFinished=0.007197, ResetLoadersForSaveUnMarkAllObjects=0.335980, TagPackageExports=29.491779, BeginCacheForCookedPlatformData=0.006091, SerializeImports=31.509892, GatherLocalizableTextData=127.097610, MarkNames=1.069665, SerializeSummary=0.019651, SerializeNames=0.340965, SerializeGatherableTextData=1.119204, BuildExportMap=0.294749, SortExportsNonSeekfree=6.512091, SortExportsSeekfreeConstructor=0.067528, SortExportsSeekfreeInner=35.792984, SortExportsSeekfree=0.006642, BuildDependencyMap=0.386078, SerializeImportMap=0.019927, SerializeExportMap=0.210058, SerializeDependencyMap=0.044283, SerializeStringAssetReferenceMap=0.002492, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.202001, SerializeExports=48.214947, SerializeBulkData=0.009686, MoveFile=4.129492, UnaccountedTime=1.473453, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_64, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.645490, FlushAsyncLoading=0.003323, FlushStreamingFunc=0.062548, BlockTillAllRequestsFinished=0.005811, ResetLoadersForSaveUnMarkAllObjects=0.239670, TagPackageExports=34.911514, BeginCacheForCookedPlatformData=0.007749, SerializeImports=34.079308, GatherLocalizableTextData=130.172928, MarkNames=1.064409, SerializeSummary=0.020202, SerializeNames=0.339858, SerializeGatherableTextData=1.134980, BuildExportMap=0.327401, SortExportsNonSeekfree=7.145591, SortExportsSeekfreeConstructor=0.066698, SortExportsSeekfreeInner=38.338593, SortExportsSeekfree=0.008028, BuildDependencyMap=0.398252, SerializeImportMap=0.021588, SerializeExportMap=0.236351, SerializeDependencyMap=0.047881, SerializeStringAssetReferenceMap=0.002488, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.658930, SerializeExports=51.123661, SerializeBulkData=0.008855, MoveFile=4.028473, UnaccountedTime=1.475945, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
SavePackageTransactionId31CBE0824CB03971106889A708966E3C_65, Filename=../../../../../../Users/MagicUser/Documents/ChildrenAmongGiants/WhisperOfALullaby/Content/2DNonDiegetic/Menus/StartMenu.uasset, AutoPackageBackupDelegate=6.813757, FlushAsyncLoading=0.003599, FlushStreamingFunc=0.090498, BlockTillAllRequestsFinished=0.007194, ResetLoadersForSaveUnMarkAllObjects=0.264857, TagPackageExports=31.915066, BeginCacheForCookedPlatformData=0.006918, SerializeImports=35.406075, GatherLocalizableTextData=134.224380, MarkNames=1.019020, SerializeSummary=0.022970, SerializeNames=0.360891, SerializeGatherableTextData=1.143284, BuildExportMap=0.318825, SortExportsNonSeekfree=7.546607, SortExportsSeekfreeConstructor=0.066977, SortExportsSeekfreeInner=39.487411, SortExportsSeekfree=0.007197, BuildDependencyMap=0.415411, SerializeImportMap=0.020202, SerializeExportMap=0.246592, SerializeDependencyMap=0.060886, SerializeStringAssetReferenceMap=0.003323, SaveThumbNailsAssetRegistryDataWorldLevelInfo=4.733373, SerializeExports=51.257336, SerializeBulkData=0.009965, MoveFile=4.347574, UnaccountedTime=1.505557, RunGuid=RunID4EE3E23B486521478636CCB3A60F6D23
