CookerStat, GenerateAssetRegistry=0.022240, Initialize=0.111189, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_0, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141A_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000D000100000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-17.56.36, Duration=0.449035, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_0, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_72107D3F4110EAEF3BE5D5841EFE141__EBFABFC50FA425319A0ADC765708F5FF2CC0430C, StartTime=2016.05.27-17.56.36, HierarchicalDDC=, DataSize=16696, Duration=0.743259, RunGuid=RunID11A920404D872BAC687DFD93012650BA
SavePackageTransactionId7F81681149D8A774E6FDA9AFD6168CA8_3, Filename=../../../../../../My Documents/RIT/ChildrenAmongGiants/WhisperOfALullaby/Content/Blueprints/ThirdPersonCharacter.uasset, AutoPackageBackupDelegate=4.394982, FlushAsyncLoading=0.003848, FlushStreamingFunc=0.058588, BlockTillAllRequestsFinished=0.002995, ResetLoadersForSaveUnMarkAllObjects=0.079114, TagPackageExports=71.984550, BeginCacheForCookedPlatformData=0.006415, SerializeImports=65.621941, GatherLocalizableTextData=50.159748, MarkNames=0.227086, SerializeSummary=0.014111, SerializeNames=0.423376, SerializeGatherableTextData=0.369918, BuildExportMap=0.615392, SortExportsNonSeekfree=13.678883, SortExportsSeekfreeConstructor=0.073984, SortExportsSeekfreeInner=77.830132, SortExportsSeekfree=0.006840, BuildDependencyMap=0.562791, SerializeImportMap=0.028655, SerializeExportMap=0.262149, SerializeDependencyMap=0.053030, SerializeStringAssetReferenceMap=0.002138, SaveThumbNailsAssetRegistryDataWorldLevelInfo=14.157426, SerializeExports=74.058662, SerializeBulkData=0.009835, MoveFile=0.617102, UnaccountedTime=0.781320, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_10, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_704822B64E07281B97CD85AE308F54B1_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.02, Duration=181.652100, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_8, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_704822B64E07281B97CD85AE308F5__374A23A8D8F650C5E321968436051EAE25B123A1, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=1048841, Duration=3.834330, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_7, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_704822B64E07281B97CD85AE308F5__8295B2039BC8BB35126603933A168F0EB0C1EDC6, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=262407, Duration=2.578314, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_10, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_704822B64E07281B97CD85AE308F5__98A5A46A65B27FF825AB03E63388B6C0704CA746, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=65799, Duration=1.843609, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_11, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_704822B64E07281B97CD85AE308F5__9F7ABAB7FECA6BD8C83DD67A7A3B37158A50E03D, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=16647, Duration=1.277827, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_8, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_704822B64E07281B97CD85AE308F5__12C72EDCC38BAC9F9148804F8DA454B945814C29, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=7196, Duration=1.216240, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_11, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_16A317334847B7C7B03BC187D7105222_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.02, Duration=103.394318, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_16A317334847B7C7B03BC187D7105__7740E21437EE5C697EBA2021B13A943B0C436F51, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=1048841, Duration=2.826352, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_9, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_16A317334847B7C7B03BC187D7105__95D938E4762BE3F8513401F59B022A892EA44AB2, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=262407, Duration=1.722582, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_9, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_16A317334847B7C7B03BC187D7105__8DBD496412C8D0E4CA849531EFB72D638F9CF99B, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=65799, Duration=1.565635, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_10, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_16A317334847B7C7B03BC187D7105__023EEF70C62A64787AFECA59500473465BBC9006, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=16647, Duration=0.654735, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_10, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_16A317334847B7C7B03BC187D7105__668082BB9C10B4ADEF2B11D1ACAE72B0538DB6D4, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=7196, Duration=0.664998, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_12, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7AE579164704BE34FDB17B86C7A4B022_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.02, Duration=22.055305, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_11, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7AE579164704BE34FDB17B86C7A4B__FA1EDA667C22C731ACBACBE44BF6690827A6068D, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=262407, Duration=1.215391, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_11, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7AE579164704BE34FDB17B86C7A4B__3BEE65FDB0375A3A9232764D2D60FBADD9FE828B, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=65799, Duration=1.030214, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_13, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7AE579164704BE34FDB17B86C7A4B__4A4E9CC9B1D97372A6122E5708591D8A3D214905, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=16647, Duration=1.530569, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_7AE579164704BE34FDB17B86C7A4B__D9C346B728449BEB1F867F22715A22628BD5B319, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=6899, Duration=0.616677, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_13, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CA00D32B463E02C2DEB81C975D6C3609_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.02, Duration=23.300625, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_12, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CA00D32B463E02C2DEB81C975D6C3__4D87045FD8AB13D5474956DD4F920CDEAC3B1787, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=262407, Duration=1.219664, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_14, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CA00D32B463E02C2DEB81C975D6C3__4FBE731F710AFCDF5BC76C7EDD98B59562533EC3, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=65799, Duration=1.136269, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_13, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CA00D32B463E02C2DEB81C975D6C3__E4EB4C1E678DF88AF5D72D151C15C0B751FA7BCC, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=16647, Duration=1.663569, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_13, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_CA00D32B463E02C2DEB81C975D6C3__B9B52EC9FA92B137D4C172F27CEA1AFCD4BCC9A1, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=6899, Duration=0.877112, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_14, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9C3C2F53469AC5DDB6E75B8DE1CCE0D0_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.02, Duration=24.776884, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_15, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9C3C2F53469AC5DDB6E75B8DE1CCE__7C37B825E2163470F90F151D5971AD12A7A0024D, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=262407, Duration=1.427077, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_14, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9C3C2F53469AC5DDB6E75B8DE1CCE__25CDB9FEA665E07CAF5666BEC232495EED6B754C, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=65799, Duration=1.067851, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_14, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9C3C2F53469AC5DDB6E75B8DE1CCE__B662C4A874034C1AB2104627ED175B3CE6DDFC15, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=16647, Duration=1.569483, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_15, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E4D19E7948AE9BC67305C19762D632A4_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.02, Duration=0.403706, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_15, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_9C3C2F53469AC5DDB6E75B8DE1CCE__2888E9705FCFDD9622245813BB36C7E81A4575E1, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=6899, Duration=0.950243, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_16, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_E4D19E7948AE9BC67305C19762D63__EE1D8F8A388DA3F67FBA0A262F841D94EA8FC61E, StartTime=2016.05.27-18.17.02, HierarchicalDDC=, DataSize=6014, Duration=0.844184, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_16, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_66AA220F49DB9085046B69A787A34E55_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.02, Duration=70.542076, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_15, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_66AA220F49DB9085046B69A787A34E55__C151D7557EA23BC243BA13731EB671AF5F101161, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=524550, Duration=2.140399, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_16, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_66AA220F49DB9085046B69A787A34E55__27C078FE48487E590032780430A092ACF38BF777, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131332, Duration=1.220945, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_66AA220F49DB9085046B69A787A34E55__3C2A710E67B6A3FFA618EC13871F39CE4BFD000C, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33028, Duration=1.785874, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_66AA220F49DB9085046B69A787A34E55__25A37B5ABB9EA29CA8986CFB62036FBCFC639346, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8452, Duration=0.898924, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_66AA220F49DB9085046B69A787A34E55__AE8A3B4B3E796BFA1FA8FD4214372B5075081C92, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4437, Duration=0.718456, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_17, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_597344FC44D79769F845E281B289E135_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=55.135483, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_16, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_597344FC44D79769F845E281B289E135__AF14AC392BDAA9FEF99ACC6B018B370EB5D808A0, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=524550, Duration=1.820940, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_597344FC44D79769F845E281B289E135__CFE321F2C65EA324A8CA370DEE33CCA2D0F45F85, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131332, Duration=1.681529, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_597344FC44D79769F845E281B289E135__F03B0C4B344783646E4B7E371655050F12E533D9, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33028, Duration=1.377467, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_597344FC44D79769F845E281B289E135__520110756D4B48377EB15ABF88A437DAFD377390, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8452, Duration=1.396284, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_17, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_597344FC44D79769F845E281B289E135__C9E98CB1E58AEBE6250269C1F5E1D716F5E679B5, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4437, Duration=0.670131, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_18, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C40B28CE458B56FE60A921BA5B88646E_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=13.536904, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C40B28CE458B56FE60A921BA5B88646E__56BDA0D33FAA6962A6144FE9863A64436484EB3E, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131332, Duration=1.197428, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_18, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C40B28CE458B56FE60A921BA5B88646E__A63A3D442D47629EFD22330080496F3D83716BF5, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33028, Duration=1.175612, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C40B28CE458B56FE60A921BA5B88646E__45591E3979833F5D56E3DFA3F516A50E9893C0DE, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8452, Duration=1.234632, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C40B28CE458B56FE60A921BA5B88646E__A36B09ED78DFC9F45644F8DC73841CF0C0C26467, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4143, Duration=0.786453, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_19, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_766D604645FA942EFF3489A8EA20A8F0_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=10.620743, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_19, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_766D604645FA942EFF3489A8EA20A8F0__6951B7A9AB7B63000D8BF0707EC7B34D3F025290, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131332, Duration=1.188874, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_766D604645FA942EFF3489A8EA20A8F0__EA8A391B90DEB09F9F0E5AE945ED5BB85F077D25, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33028, Duration=0.852738, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_766D604645FA942EFF3489A8EA20A8F0__B64902749CD939B6CE3A05341D9259C69BEB2910, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8452, Duration=1.375757, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_766D604645FA942EFF3489A8EA20A8F0__CC1F321E1B8EA1C548DFE982CFFC80246588E720, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4143, Duration=0.741977, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_20, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_12FC07B74E65B2819AAD43AB19BB60CC_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=10.885887, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_20, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_12FC07B74E65B2819AAD43AB19BB60CC__25A89F6F7040F76E520A07015737C7354DD42918, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131332, Duration=1.065280, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_22, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_12FC07B74E65B2819AAD43AB19BB60CC__235A9305464E2E77E95D819878C1D6B84D58ACD8, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=33028, Duration=1.030643, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_24, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_12FC07B74E65B2819AAD43AB19BB60CC__B90E21BA5BEB4807B91A97FFB8EDCBE6B2FD6196, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=8452, Duration=0.876687, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_21, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C14052FA4C333041CDF34B8B8F3451E9_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=3.574319, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_25, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_12FC07B74E65B2819AAD43AB19BB60CC__44AA62AD99FBEF1BBC79E92D4871B71AABFEF671, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=4143, Duration=0.788592, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId249B5DC6464A431E2B3C8D8EFE44466A_23, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_C14052FA4C333041CDF34B8B8F3451E9__CC53B0A07525180F4F96C9DEF2E4F09E29601FDE, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=3267, Duration=0.638910, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionIdC9D95F8449A05FFA3F22A7BF15376E9D_22, BuildTexture=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0749B11545CC1F751FD7B8924A30F937_07_0000803F0000803F0000803F000000000000803F00000000000000000000803F0000000000000000020000000E000000000000000101000000040000803FFFFFFFFF00000000FF00FF00FFFF8180803B, StartTime=2016.05.27-18.17.03, Duration=76.036552, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId5AF0AF2542394578979E50B6CBACDD92_21, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0749B11545CC1F751FD7B8924A30F__DBFA32B960C8AC759D95E08F302756FEB2620B8E, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=524552, Duration=1.837622, RunGuid=RunID11A920404D872BAC687DFD93012650BA
DDCTransactionId74F38FF14ABF725E819FF48592D63C22_26, PutCachedData=, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_0749B11545CC1F751FD7B8924A30F__66CC7F42D0F3BC34AFBD91FE7BAA7CC7F24AB2E7, StartTime=2016.05.27-18.17.03, HierarchicalDDC=, DataSize=131335, Duration=1.530137, RunGuid=RunID11A920404D872BAC687DFD93012650BA
