CookerStat, GenerateAssetRegistry=0.022590, Initialize=0.191852, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_0, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BA5FEB7E45EB21F435488CAA741D70EB__1_0_13123_0, StartTime=2016.06.01-13.04.01, HierarchicalDDC=, DataSize=458, Duration=4.251115, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_250, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F81F117B4081BB31F4AAD3827509027B__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=347, Duration=1.654364, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_251, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CBA78948450CB723237C939575F5D80F__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=903, Duration=4.040591, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_256, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_352C029A411538C89E644CB10F2CEED8__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=877, Duration=32.399414, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_251, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_66A447F74DC20D304D6F37AEFD190814__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=668, Duration=4.285749, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_228, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_B716E18646638F92521687912BFB8C46__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1549, Duration=3.378604, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_229, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0EF72A38467862B226245ABC89E66204__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=977, Duration=4.023120, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_252, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BF7A08464C2DB8E68F4AF3ACFE92449A__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=385, Duration=3.792722, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_229, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4D9F99BC4B3551EB8779709DC6FE8198__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=385, Duration=4.263159, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_252, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_A0B1D74C4D293CEAB14400B258BA0BC1__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=461, Duration=3.977943, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_230, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_89A8BD764F608103B2D34CB8B4EE4F26__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=409, Duration=3.686104, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_253, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_223C18BC46A8CA074A040489E8D4DD67__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=447, Duration=4.832085, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_230, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_04AD4B2243258318DC4ADCA75AC63875__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=385, Duration=4.014991, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_253, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1499E8E24CC7367618A3219EAE55D577__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1631, Duration=4.215274, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_231, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5F70B595433A3248418A71B0210ED781__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=839, Duration=3.902048, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_231, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BD714F4C4903DF7529CB9DACA1B7345F__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=435, Duration=4.161362, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_254, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E46EBEC04952831CFF873CBFD5DA8831__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=511, Duration=20.090307, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_254, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_63390732471B8F590B2B09BBC9674D9B__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=777, Duration=3.171094, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_232, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9C0984184B20E7234A386FACEE9FCDC7__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=665, Duration=4.288159, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_255, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_77052B0344C267D2CD8341B818828D86__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=539, Duration=4.301108, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_232, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_CAC2B9524113FBA0198A2F9DED4B9FD3__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=813, Duration=3.662013, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_233, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1E3F1F3F4F53716EF982EF85E67695CA__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=549, Duration=3.999028, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_233, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E944FB0341AF2FE0155139AF2AB3BB48__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=699, Duration=3.802359, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_256, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0170A62045A0D51A8B9C42ABB2CD727F__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=701, Duration=3.404502, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_234, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0025D1D149E3F18A9A43508452B05B75__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=549, Duration=3.918011, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_257, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9C241DEE44A8170FC4C57C81407CB705__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1603, Duration=3.220785, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_234, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_76F2AF534F30FDDEAC2F9394A4F14F98__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1245, Duration=1.474865, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_235, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_99CB9B3748DD00B1008402A202E8AECA__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=447, Duration=3.758386, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_235, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_7A8B9C9C49D11C041B4650B994B9BC3E__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1758, Duration=3.466245, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_258, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_34F83D49459168AF33D802826A3165EE__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=447, Duration=4.629690, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_236, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3DDF188045B90B165D2D81A42A81D81F__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=385, Duration=3.406614, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_236, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9AF13E194D311DE566BE6DA5C733B4FA__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1241, Duration=3.966801, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_259, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_108EB8244FD9EAA91CB9DCB4614A1966__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=447, Duration=5.096518, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_255, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_8D6965AE47AC4AB0A00AC2870AC7162F__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=385, Duration=3.882170, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_257, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_522AAC4A41F023619179D5BA5D374916__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1203, Duration=4.290264, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_237, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1D571A93476FB549963609B3F86D5A7A__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=447, Duration=5.501904, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_237, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_E258638F41CF142AAAED0CA667DE3073__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=385, Duration=3.431309, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_256, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_566B998646CA4A333160E88279479A1D__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1217, Duration=4.349299, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_258, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_10A290AA43533F31A6EF429A2DB25DD4__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=385, Duration=4.162267, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_238, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_105E8FBD45FF3F40F682AFBB71D1C655__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=793, Duration=3.944211, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_260, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0251BFCC4F6B02616AA8279957ECEB01__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=611, Duration=3.878858, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_238, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_74A1EE6747CDEFFE14D13B8A23CC90F7__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=611, Duration=4.608613, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_257, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_AF94341D4F370B80400D5199EA1767D8__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=485, Duration=4.298698, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_239, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_F5781E184B2697B92A0DD5966C56F6EE__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=447, Duration=4.432425, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_261, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3E5BCC314B0D2B416DB5958671A52DFF__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=409, Duration=3.621351, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_259, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_49CCCF834C1EBE85114C66A57DED8E32__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=499, Duration=3.757183, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_239, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_15DEF2004F174EB44F5E3CB28AEE1B3B__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1437, Duration=4.946228, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_262, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BA4B6E5A46202831F6ED3E8104EA74E8__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1181, Duration=3.880061, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_260, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_6889BC1346D5612FF5C30EB52998D053__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=535, Duration=3.771339, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_258, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_41F4A2B74ACACF0E3544C4B2FA8E69EE__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=851, Duration=3.405105, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_240, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_3198D05241265069F5A730AF4FFECACF__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=549, Duration=3.388841, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_240, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0C4BC8C74AEF458300D1618E9902F10F__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=577, Duration=4.342370, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_259, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5E2E0E8B4DFB3E8C273B9283258F68FD__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=789, Duration=3.281623, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId89658D7741EDEBF8B5F66887D9F34878_263, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_04DDC35745AC74DDD516E1BF2AEFC397__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=573, Duration=67.011879, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_261, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BBFDCCF947755AB30308A696CE9CF288__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=951, Duration=3.442753, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdBA947CEF4BCEC8283967ADA2C707C711_241, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_965795A5482609104E3B4893BBA7D377__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1250, Duration=39.978233, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_260, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_9EE78F4144ADA1B6074CE6AF260E8298__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1343, Duration=3.246989, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_262, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BD44A4F94FA934CC6A712A9972E38BD1__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=877, Duration=2.939187, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_241, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_AF0AD73341C1B388CE0F299BA120434D__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=825, Duration=3.148504, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_261, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4B2054374FE319B671A700B8EC0FD0D1__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=2531, Duration=3.530092, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_263, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_FB59068F4736A0649FD84EA960125924__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1401, Duration=3.227413, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_242, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_06AA324D462C66E2CB0E83A304AFA034__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1421, Duration=3.437031, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_264, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_949E97EA4992C3BA2A616E916A194988__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=485, Duration=4.269786, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_262, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_BBADA90447888EF9BF77748B5F1F40BC__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=499, Duration=4.187263, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_243, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_C174F08A47591E41778D35A0D70A16F3__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=409, Duration=3.538229, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_244, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_4C47AE4B45532A13F7C5929029A0A85C__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=409, Duration=13.675239, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_265, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_1FEEF02848A8E7EC85A8A797B79D1F64__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1089, Duration=3.712006, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdB865317A4D263517271C61AEC01D40ED_263, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_5A95C1214D1F00BC218A31985464C244__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1457, Duration=15.988581, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_266, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_76D63B2547C5687EC058ABB5913DDE13__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1559, Duration=3.097907, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_267, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_50BE084C46201C73EAE23B89FED0CA96__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=1858, Duration=3.059056, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_268, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0FA1955441A6B1C83AE7A5ACF7344E08__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=4140, Duration=3.730979, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionId3340189149B0B898869E51944A7F9113_245, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_0CEB80064618939A1F3246B82FA2DBDB__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=711, Duration=3.378302, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
DDCTransactionIdCD6B689C4FA9DA37898579BC0D1453DA_269, PutCachedData=, CacheKey=PhysX_1D9C17C451EA4FB88CB7A27536A65DB0_PhysXPC_02BA50D24D7566B76088969CA758571B__1_0_13123_0, StartTime=2016.06.01-13.57.32, HierarchicalDDC=, DataSize=485, Duration=3.920421, RunGuid=RunID1A8723304741E4B91CD08DA7AB003F10
